Name,Address,Postcode,Type,Latitude,Longitude,Category,Rating
Samwon Garden Korean BBQ,37 W 32nd St,10001,korean,40.74811,-73.9872,restaurant,4.5
Supermoon Bakehouse,120 Rivington St,10002,dessert,40.71991,-73.9872,restaurant,3.5
Immaterial Incorporated,181 Wyckoff Street,11217,Visual Arts,40.68465,-73.987207,cultural_center,-1
Torishin,362 W 53rd St,10019,japanese,40.76496,-73.98721,restaurant,4
Cinnamon Garden,328 E 6th St,10003,indian,40.72674,-73.9872199,restaurant,4
Spicy Moon,328 E 6th St,10003,chinese,40.72674,-73.98722,restaurant,4
The Sabieng Thai,71 1st Ave,10003,thai,40.72554,-73.98722,restaurant,4
The Kunjip,32 W 32nd St,10001,korean,40.747641,-73.987239,restaurant,4
deep indian kitchen - indikitch,109 W 37th St,10018,indian,40.75216,-73.98724,restaurant,4
Clinton Square Pizza,201 Clinton St,10002,pizza,40.71395,-73.98724,restaurant,4.5
Monte's,451 Carroll St,11215,pizza,40.6775499,-73.98724,restaurant,5
The Maze,32 W 32nd St,10001,korean,40.747846,-73.9872499,restaurant,4
Lighthouse International,250 West 64th Street,10023,Music,40.774338,-73.987266,cultural_center,-1
Sacco Pizza,819 9th Ave,10019,pizza,40.76626587,-73.98726654,restaurant,4
V 4 Vegan,138 2nd Ave,10003,healthy,40.72881,-73.98727,restaurant,4
99 Cent Fresh Pizza,143 W 40th St,10018,pizza,40.754799,-73.987272,restaurant,4.5
Champion Pizza,123 Essex St,10002,pizza,40.719742,-73.9872791,restaurant,4
Sushumai Asian Fusion,112 Stanton St,10002,japanese,40.72116107,-73.98728661,restaurant,4
Tacuba Hell's Kitchen,802 9th Ave,10019,mexican,40.76545,-73.98729,restaurant,4.5
San Loco,111 Stanton St,10002,mexican,40.72105751,-73.98734817,restaurant,4
Dubu Maru,34 W 32nd St,10001,korean,40.74769,-73.98735,restaurant,5
Turntable LP Bar & Karaoke,34-36 W 32nd St,10001,korean,40.74769,-73.98735,restaurant,4
"Society of the Third Street Music School Settlement, Inc.",235 East 11th Street,10003,Music,40.730806,-73.987364,cultural_center,-1
Nuevo Mexico Bar & Restaurant,489 5th Ave,11215,mexican,40.667476,-73.987365,restaurant,3.5
Tijuana Picnic,151 Essex St,10002,mexican,40.7207634,-73.9873657,restaurant,4
Souen,326 E 6th St,10003,healthy,40.72666931,-73.98737335,restaurant,3.5
K'OOK,324 E 6th St,10003,korean,40.72682,-73.98738,restaurant,4
Izakaya,326 E 6th St,10003,japanese,40.72667,-73.98738,restaurant,3.5
Javelina,119 E 18th St,10003,mexican,40.73688126,-73.98738861,restaurant,4
Sweet Chick,178 Ludlow St,10002,american,40.7217399,-73.98739,restaurant,4.5
"Foundry Theatre, Inc.","140-142 Second Avenue, Ste. 405",10003,Theater,40.728956,-73.987401,cultural_center,-1
Yuqi's Cuisine,813 9th Ave,10019,thai,40.7659,-73.98741,restaurant,5
Museum of Food and Drink,232 East 11th Street,10003,Museum,40.730817,-73.987433,cultural_center,-1
The Independent,147 W 40th St,10018,american,40.75468,-73.98744,restaurant,4
Xi'an Famous Foods,38 E 23rd St,10010,chinese,40.74033,-73.98744,restaurant,3.5
May Kaidee East Broadway,215 E Broadway,10002,healthy,40.7140637,-73.98746498,restaurant,4
Thai Noodle House,792 9th Ave,10019,thai,40.76495,-73.98747,restaurant,3
Westville Hell's Kitchen,809 9th Ave,10019,american,40.76577,-73.9875,restaurant,4.5
El Sombrero,108 Stanton St,10002,mexican,40.72124,-73.9875,restaurant,4
Saluggi's East,399 Grand St,10002,pizza,40.71601,-73.9875,restaurant,4
Skewr Kabob Kitchen,34 East 23rd St,10010,healthy,40.7405,-73.98752,restaurant,3.5
A Blade of Grass Fund,81 Prospect Street,11201,Visual Arts,40.700663,-73.987536,cultural_center,-1
Patzeria Family & Friends,311 W 48th St,10036,pizza,40.7615,-73.98754,restaurant,3
Otto's Tacos,141 2nd Ave,10003,mexican,40.72912895,-73.9875403,restaurant,4
Stanford East Sake Bar,43 W 32nd St,10001,japanese,40.74814,-73.98755,restaurant,3.5
OMAKASE by TEISUI,246 5th Ave,10001,japanese,40.74465,-73.98755,restaurant,3.5
Badshah,788 9th Ave,10019,indian,40.76483,-73.98756,restaurant,4.5
"Watson Arts, Inc",147 Bergen Street,11217,Theater,40.685597,-73.987564,cultural_center,-1
Malai Marke Indian Cuisine,318 E 6th St,10003,indian,40.726934,-73.98758,restaurant,3.5
Lui's Thai Food,128 E 4th St,10003,thai,40.72524643,-73.98758698,restaurant,3.5
Totto Ramen,366 W 52nd St,10019,japanese,40.76444,-73.98759,restaurant,4
La Margarita Pizzeria,168 Ludlow St,10002,pizza,40.72153924,-73.98762754,restaurant,4
Giardino 54,402 W 54th St,10019,italian,40.7661,-73.98763,restaurant,4
La Flaca,384 Grand St,10002,mexican,40.7165,-73.98763,restaurant,3.5
Great Wall Chinese,384 Grand St,10002,chinese,40.7165,-73.98763,restaurant,4
Blockheads,Worldwide Plz,10019,mexican,40.76271553,-73.98763161,restaurant,4.5
Latin American Theatre Ensemble Inc.,"350 West 51st Street,  Apt. 13-D",10019,Theater,40.76374,-73.987632,cultural_center,-1
Nolita Pizza,128 2nd Ave,10003,pizza,40.72834,-73.98764,restaurant,4
Daily Provisions,103 E 19th St,10003,dessert,40.73768,-73.9876685,restaurant,4
Farmer & The Fish- Gramercy,245 Park Ave S,10003,seafood,40.7379741,-73.9876775,restaurant,4.5
Taverna Di Bacco,175 Ludlow St,10002,italian,40.72191,-73.98768,restaurant,3.5
Linen Hall,101 3rd Ave,10003,american,40.73231939,-73.98769053,restaurant,4
Theatre of the Oppressed NYC,"758 Eighth Avenue, Suite 300",10036,Theater,40.76007,-73.987709,cultural_center,-1
GupShup,115 E18th St,10003,indian,40.73683233,-73.98771327,restaurant,3.5
The House,121 E 17th St,10003,american,40.73613,-73.98773,restaurant,4
Via Della Pace,48 E 7th St,10003,italian,40.72770133,-73.98773945,restaurant,4
The Dumpling Shop,124 2nd Ave,10003,chinese,40.72819806,-73.98774459,restaurant,4
Luke's Lobster Garment District,1407 Broadway,10018,seafood,40.75353,-73.98777,restaurant,4
Dig Inn,1407 Broadway,10018,healthy,40.75353,-73.98777,restaurant,3
Los Tacos No.1,229 W 43rd St,10036,mexican,40.7575067,-73.9877717,restaurant,4.5
Sons of Essex,133 Essex St,10002,american,40.720315,-73.987774,restaurant,4.5
Warung Roadside,Dumbo Lot,11201,thai,40.70291,-73.98778,restaurant,4
Essex Taqueria,123 Essex St,10002,mexican,40.7197418,-73.9877989,restaurant,4
Sake Bar Decibel,240 E 9th St,10003,japanese,40.729299,-73.9878008,restaurant,4
Big Daddy's,239 Park Ave S,10003,american,40.7379388,-73.9878026,restaurant,4
Frankie Boy's Pizza,1367 Broadway,10018,pizza,40.75214,-73.98782,restaurant,4
Spiegel,26 1st Ave,10009,brunch,40.72369003,-73.98783,restaurant,4
Union Square Cafe,101 E 19th St,10003,american,40.73775,-73.987874,restaurant,3.5
Soba-ya,229 E 9th St,10003,vietnamese,40.72964859,-73.98788452,restaurant,4
Greens & Grains,115 Essex St,10002,healthy,40.7194999,-73.9878899,restaurant,4
"Council For Living Music, Inc.","322 West 48th Street, 3rd Floor",10036,Music,40.761399,-73.987896,cultural_center,-1
Local 802 Senior Musicians Association,322 West 48th Street,10036,Music,40.761399,-73.987896,cultural_center,-1
Mee Noodle Shop,795 9th Ave,10019,chinese,40.7653751,-73.9879042,restaurant,4
Char Sue,119 Essex St,10002,vietnamese,40.71960009,-73.98791526,restaurant,4
GLORIA,401 West 53rd St,10019,seafood,40.76565241,-73.98791867,restaurant,4
Dutch Freds,307 W 47th St,10036,brunch,40.76071,-73.98793,restaurant,4
Tai Thai,78 E 1st St,10009,thai,40.72324,-73.98793,restaurant,4
TAJ,310 E 6th St,10003,indian,40.72704534,-73.98793906,restaurant,3.5
Cafe Himalaya,78 E 1st St,10009,indian,40.7232289,-73.98794412,restaurant,4
New Territories,190 Orchard St,10002,dessert,40.72207,-73.98795,restaurant,5
The Grayson,16 1st Ave,10009,american,40.72338,-73.98797,restaurant,4.5
Celestine,1 John St,11201,brunch,40.704676,-73.987975,restaurant,3.5
Taqueria Diana,129 2nd Ave,10003,mexican,40.72843376,-73.98798443,restaurant,3.5
Gaonnuri,1250 Broadway,10001,korean,40.74757,-73.98802,restaurant,4
Pig Beach,480 Union St,11231,american,40.67929415,-73.98802643,restaurant,4.5
MONOMONO,116 E 4th St,10003,korean,40.72549,-73.98803,restaurant,4
Ulivo,4 W 28th St,10001,italian,40.7447372,-73.98803394,restaurant,3.5
Joe's Steam Rice Roll,36 St Marks Pl,10003,chinese,40.72863,-73.98805,restaurant,4
Bombay Grill House,764 9th Ave,10019,indian,40.76415,-73.98806,restaurant,4.5
MTHR Vegan,329 W 49th St,10019,healthy,40.76241,-73.98806,restaurant,4
Green Symphony,255 W 43rd St,10036,healthy,40.7575266,-73.9880669,restaurant,4
Han Dynasty,90 3rd Ave,10003,vietnamese,40.732072,-73.988074,restaurant,4
Briciola,370 W 51st St,10019,italian,40.7637997,-73.98809195,restaurant,4
Risotteria Melotti NYC,309 E 5th St,10003,italian,40.72667336,-73.98809195,restaurant,4
99 Favor Taste,37 St Marks Pl,10003,korean,40.728833,-73.988094,restaurant,4
World Foundation for Music and Healing,1270 Broadway,10001,Music,40.748655,-73.988097,cultural_center,-1
&pizza,15 W 28th St,10001,pizza,40.745294,-73.9880992,restaurant,4
noda,6 West 28th St,10001,japanese,40.74478,-73.9881,restaurant,4
SHI MIAODAO Yunnan Rice Noodle,33 Saint Marks Pl,10003,chinese,40.72904,-73.9881,restaurant,3
V-Nam Cafe,20 1st Ave,10003,vietnamese,40.72336961,-73.98812018,restaurant,5
Don Ceviche,88 Essex St,10001,seafood,40.718295,-73.988123,restaurant,3.5
Feast,102 3rd Ave,10003,brunch,40.7325189,-73.9881274,restaurant,3.5
Ariana Afghan Kebab Restaurant,787 9th Ave,10019,indian,40.76515,-73.98813,restaurant,3.5
Cha-An,230 E 9th St,10003,dessert,40.72947,-73.98813,restaurant,3.5
Arancini Bros,88 Essex St,10002,pizza,40.718597,-73.988154,restaurant,3.5
Ni Japanese Delicacies,88 Essex St,10002,japanese,40.7185896,-73.9881543,restaurant,4
Pure Thai Cookhouse,766 9th Ave,10019,vietnamese,40.764291,-73.988159,restaurant,3.5
Hot Kitchen Skewer Hotpot & BBQ,104 2nd Ave,10003,chinese,40.72741,-73.98816,restaurant,3.5
Mayamezcal,304 E 6th St,10003,mexican,40.72711,-73.98817,restaurant,4.5
The Distillery,785 9th Ave,10019,american,40.76509,-73.98818,restaurant,4
Made Nice,8 W 28th St,10001,dessert,40.74481,-73.98818,restaurant,4
"New 42nd Street, Inc.","229 West 42nd Street, 10th Floor",10036,Theater,40.756571,-73.98819,cultural_center,-1
"New Professional Theatre, Inc.","229 West 42nd Street, Apt. 501",10036,Theater,40.756571,-73.98819,cultural_center,-1
Swiss Institute,"117 Second Avenue, Floor 2",10003,Visual Arts,40.727894,-73.988191,cultural_center,-1
"Educational Alliance, Inc.",197 East Broadway,10002,Visual Arts,40.714219,-73.988219,cultural_center,-1
Blue Ribbon Sushi Izakaya,187 Orchard St,10002,japanese,40.72208398,-73.98822453,restaurant,4.5
Umi No Ie,86 E 3rd St,10003,japanese,40.724637,-73.988227,restaurant,3.5
KazuNori  | The Original Hand Roll Bar,15 W 28th St,10001,japanese,40.74519,-73.98824,restaurant,3.5
Eat Gai,88 Essex St,10002,thai,40.7180351,-73.9882738,restaurant,4
Arriba Arriba Midtown,762 9th Ave,10019,mexican,40.76412881,-73.98828506,restaurant,3.5
Silky Kitchen,137 E 13th St,10003,chinese,40.73297,-73.98829,restaurant,4
Pondicheri,15 W 27th St,10001,indian,40.744449,-73.988307,restaurant,4.5
Dough,700 8th Ave,10036,dessert,40.75871,-73.98831,restaurant,4.5
China River 川聚院,258 W 44th St,10036,chinese,40.75817112,-73.9883149,restaurant,4.5
Softbite,1216 Broadway,10001,dessert,40.74661,-73.98833,restaurant,3
B Side Pizza & Wine Bar,370 W 51st St,10019,italian,40.76394,-73.9883399,restaurant,4
Ramen Ishida,122 Ludlow St,10002,japanese,40.71959,-73.98834,restaurant,3.5
Haveli Restaurant,100 2nd Ave,10003,indian,40.727119,-73.988349,restaurant,4
John's of Times Square,260 W 44th St,10036,pizza,40.75823,-73.98836,restaurant,3.5
Lan Sheng Restaurant,128 W 36th St,10018,chinese,40.75171419,-73.98836034,restaurant,4.5
99 Cent Pizza,177 E Houston St,10002,pizza,40.72266666,-73.98837116,restaurant,4
Jiang Diner,309 E 5th St,10003,korean,40.72665,-73.98838,restaurant,4
Benemon,108 E 4th St,10003,korean,40.72551,-73.98838,restaurant,3.5
Emerging Artists Theatre Company,"15 West 28th Street, Third Floor",10001,Theater,40.74515,-73.988383,cultural_center,-1
"TADA! Theater and Dance Alliance, Inc.","15 West 28th Street, Third Floor",10001,Theater,40.74515,-73.988383,cultural_center,-1
Otafuku,220 E 9th St,10003,japanese,40.729486,-73.98841,restaurant,4
Cosme,35 E 21st St,10010,mexican,40.739691,-73.988428,restaurant,3.5
Hell's Kitchen,754 9th Ave,10019,mexican,40.76388234,-73.9884334,restaurant,4
Norm's Pizza,345 Adams St,11201,pizza,40.69262442,-73.98844499,restaurant,4
Beyond Sushi,134 West 37th St,10018,healthy,40.75247,-73.98845,restaurant,4
San Marzano Pasta Fresca,117 Second Ave,10003,italian,40.727989,-73.98845,restaurant,4
The Juice Shop,345 Adams St,11201,healthy,40.69272,-73.98845,restaurant,3.5
Luke's Lobster Times Square,700 8th Ave,10036,seafood,40.75874,-73.98846,restaurant,4.5
Kenka,25 St Marks Pl,10003,japanese,40.72913,-73.988465,restaurant,4.5
Taco Dumbo,56 Prospect St,11201,mexican,40.700601,-73.988467,restaurant,4
Claw Daddy's,185 Orchard St,10002,seafood,40.722071,-73.98847,restaurant,2.5
Kaikagetsu NYC,162 Orchard St,10002,japanese,40.72104,-73.98848,restaurant,3.5
The Harold,1271 Broadway,10001,brunch,40.74831409,-73.98848019,restaurant,4
American Theatre Wing,"230 West 41st Street, Suite 1101",10036,Theater,40.755802,-73.988482,cultural_center,-1
Research Foundation of CUNY,230 West 41st Street,10036,Theater,40.755802,-73.988482,cultural_center,-1
2 Bros Pizza,32 St Marks Pl,10003,pizza,40.72866,-73.988487,restaurant,4
Divya's Kitchen,25 1st Ave,10003,indian,40.72378,-73.98849,restaurant,3.5
Amorino Gelato,721 8th Ave,10036,dessert,40.7595642,-73.9884984,restaurant,4.5
Bei Jing Chinese Foods,860 10th Ave,10019,chinese,40.768619,-73.98851,restaurant,3.5
Mentoku,744 9th Ave,10019,japanese,40.76352,-73.98852,restaurant,4.5
Lady M Cake Boutique,1178 Broadway,10001,dessert,40.74531,-73.98852,restaurant,4
Set L.E.S,127 Ludlow St,10002,vietnamese,40.71984954,-73.98853183,restaurant,4.5
Justino's Pizzeria,881 10th Ave,10019,pizza,40.76945,-73.98854,restaurant,4
NaNa Thai Street,31 E 21st St,10010,thai,40.73954,-73.98854,restaurant,4.5
Boilermaker,13 First Ave,10003,american,40.72345,-73.98855,restaurant,4.5
Lil' Frankie's,19 1st Ave,10003,pizza,40.723625,-73.988555,restaurant,4.5
Rosario's Pizza,173 Orchard St,10002,pizza,40.72159,-73.98857,restaurant,4
Rex,864 10th Ave,10019,vietnamese,40.768877,-73.98857882,restaurant,3.5
Rocco's Tacos & Tequila Bar,339 Adams St,11201,mexican,40.69319597,-73.98857989,restaurant,4
Szechuan Mountain House,23 St Marks Pl,10003,chinese,40.72911,-73.98858,restaurant,4.5
Mango Mango Dessert,23 St Marks Pl,10003,dessert,40.72911,-73.98858,restaurant,4
Ageha Sushi,767 9th Ave,10019,japanese,40.764529,-73.988597,restaurant,4
Jasper's Taphouse + Kitchen,761 9th Ave,10019,american,40.764266,-73.9886122,restaurant,4.5
The Smith,55 3rd Ave,10003,brunch,40.7310675,-73.9886217,restaurant,4.5
sweetgreen,1164 Broadway,10001,healthy,40.74480324,-73.98863778,restaurant,3.5
Una Pizza Napoletana,175 Orchard St,10002,pizza,40.72175,-73.98864,restaurant,3.5
Craft,43 E 19th St,10003,american,40.73818,-73.98866,restaurant,3.5
Cheese Grille,188 Allen St,10002,american,40.7219115,-73.9886709,restaurant,4
Rawsome Treats,158 Orchard St,10002,healthy,40.7208687,-73.98867395,restaurant,3.5
"Women's Project and Productions, Inc.",55 West End Avenue,10023,Theater,40.774058,-73.988681,cultural_center,-1
Margarita Bar NYC,709 8th Ave,10036,mexican,40.759132,-73.9886919,restaurant,3
Cha Cha Matcha,1158 Broadway,10001,dessert,40.7445947,-73.98869744,restaurant,4
The Little Beet,1140 Broadway,10001,healthy,40.74393,-73.9887,restaurant,4
Harding's,32 E 21st St,10010,american,40.7393229,-73.9887163,restaurant,3.5
Frank,88 2nd Ave,10003,italian,40.72684832,-73.9887172,restaurant,4
wagamama - nomad,210 5th Ave,10010,vietnamese,40.74336,-73.98873,restaurant,4.5
886,26 Saint Marks Pl,10003,thai,40.72877,-73.98873,restaurant,3.5
Spiritea,300 E 5th st,10003,dessert,40.72659,-73.98873,restaurant,4
Pizza Beach,167 Orchard St,10002,pizza,40.72134,-73.988731,restaurant,3
The Jin,856 10th Ave,10019,korean,40.76857,-73.98874,restaurant,4.5
The Meatball Shop,84 Stanton St,10002,italian,40.721651,-73.988746,restaurant,4
Friends of the New York Transit Museum,"130 Livingston Street, 10th Floor",11201,Museum,40.690782,-73.988753,cultural_center,-1
Almond,12 E 22nd St,10010,brunch,40.74008179,-73.98875427,restaurant,4
The Smith,1150 Broadway,10010,brunch,40.74424,-73.98878,restaurant,3.5
‘ritas,756 9th Ave,10019,mexican,40.76333319,-73.98879961,restaurant,4.5
Nur,34 E 20th St,10003,brunch,40.73854,-73.9888,restaurant,4
Petisco Vegano,189 E Broadway,10002,healthy,40.713928,-73.988805,restaurant,4
"Ensemble 212, Inc.",301 W 45th St,10036,Music,40.759351,-73.988814,cultural_center,-1
82 Stanton,82 Stanton St,10002,american,40.721701,-73.988817,restaurant,4
SUGARFISH by sushi nozawa,33 E 20th St,10003,japanese,40.73901,-73.98882,restaurant,4.5
Calexico - East Village,99 2nd Ave,10003,mexican,40.72732,-73.98883,restaurant,4
Les Enfants de Boheme,177 Henry St,10002,brunch,40.7136187,-73.9888503,restaurant,4
Hou Yi Hot Pot,97 2nd Ave,10003,vietnamese,40.72726,-73.98886,restaurant,4.5
Hasaki,210 E 9th St,10003,japanese,40.729682,-73.988868,restaurant,4.5
GFG Bakery,749 9th Ave,10019,dessert,40.7639,-73.98887,restaurant,4
ABCV,38 E 19th St,10003,healthy,40.73790398,-73.98887401,restaurant,4
Champion Pizza- Ludlow,101 Ludlow St,10002,pizza,40.71931,-73.98889,restaurant,3.5
The Bao,13 St Marks Pl,10003,chinese,40.72939,-73.9889199,restaurant,4
Zen Ramen & Sushi,150 W 36th street,10018,japanese,40.75185,-73.98892,restaurant,4
Spot Dessert Bar,13 St Marks Pl,10003,dessert,40.72939,-73.98892,restaurant,4
Mezetto,161 E Houston St,10002,brunch,40.72288638,-73.98893626,restaurant,3.5
Trapizzino,144 Orchard St,10002,italian,40.72043,-73.98894,restaurant,4.5
Laut Singapura,31 E 20th St,10003,thai,40.73895,-73.98896,restaurant,3.5
Rush Philanthropic Arts Foundation,"512 Seventh Avenue, 43rd Floor",10018,Visual Arts,40.753283,-73.98897,cultural_center,-1
"D.U.M.B.O. Arts Center, Inc.","111 Front Street, #212",11201,Visual Arts,40.70251,-73.988975,cultural_center,-1
"Around the Block, Inc.","5 East 22nd Street, Suite 9K",10010,Theater,40.740426,-73.988976,cultural_center,-1
Boilery - East Village,58 3rd Ave,10003,seafood,40.73112,-73.98898,restaurant,4
Fresh From Hell,326 W 47th St,10036,healthy,40.7608265,-73.9889803,restaurant,4.5
"CSC Repertory, Ltd.",136 East 13th Street,10003,Theater,40.733145,-73.988984,cultural_center,-1
Udon West,11 St Marks Pl,10003,japanese,40.729424,-73.989004,restaurant,4.5
Sottocasa Pizzeria,298 Atlantic Ave,11201,italian,40.688285,-73.989006,restaurant,4
Paper Bag Players,185 East Broadway,10002,Theater,40.714154,-73.98902,cultural_center,-1
Mr. Taka Ramen,170 Allen St,10002,japanese,40.72128,-73.98903,restaurant,4.5
Blockheads,60 3rd Ave,10003,mexican,40.73123,-73.98905,restaurant,4
Thailand Cafe,95 2nd Ave,10003,thai,40.72726,-73.989059,restaurant,4
Contra,138 Orchard St,10002,american,40.719878,-73.989063,restaurant,4
"ACMP Associated Chamber Music Players, Inc.","1133 Broadway, Suite 810",10010,Music,40.743523,-73.989073,cultural_center,-1
Classic Chamber Players,1133 Broadway,10010,Music,40.743523,-73.989073,cultural_center,-1
Diller,357 Grand St,10002,american,40.716465,-73.989078,restaurant,4
Rezdôra,27 E 20th St,10003,italian,40.73901,-73.9891,restaurant,4
Meet Noodles,50 3rd Ave,10003,vietnamese,40.73097,-73.9891,restaurant,4
Kotobuki Manhattan,56 3rd Ave,10003,seafood,40.731107,-73.98912,restaurant,3.5
"Only Make Believe, Inc.","1123 Broadway, Ste. 1003",10010,Theater,40.743254,-73.989123,cultural_center,-1
Joe Allen,326 W 46th St,10036,american,40.76005,-73.98913,restaurant,3.5
Neapolitan Express,512 7th Ave,10018,pizza,40.75338,-73.98913,restaurant,5
Home's Kitchen Chinese Restaurant,22 E 21st St,10010,chinese,40.73944,-73.98913,restaurant,4
"Vineyard Theatre and Workshop Center, Inc.",108 East 15th Street,10003,Theater,40.735011,-73.989139,cultural_center,-1
MAKIINNY,32 E7th St,10003,thai,40.72831,-73.98914,restaurant,4.5
El Diablito Taqueria,60 E 3rd St,10003,mexican,40.72504,-73.98917,restaurant,4.5
AlMar,111 Front St,11201,brunch,40.702662,-73.989177,restaurant,3.5
